# time_in_ns	dG_in_kT
14.600	3.828120
14.610	3.828120
14.620	3.828120
14.630	3.789060
14.640	3.710940
14.650	3.710940
14.660	3.710940
14.670	3.710940
14.680	3.710940
14.690	3.613280
14.700	3.515620
14.710	3.496090
14.720	3.476560
14.730	3.378910
14.740	3.300780
14.750	3.300780
14.760	3.281250
14.770	3.281250
14.780	3.281250
14.790	3.281250
14.800	3.281250
14.810	3.281250
14.820	3.281250
14.830	3.281250
14.840	3.281250
14.850	3.281250
14.860	3.281250
14.870	3.281250
14.880	3.281250
14.890	3.281250
14.900	3.281250
14.910	3.281250
14.920	3.281250
14.930	3.281250
14.940	3.281250
14.950	3.281250
14.960	3.281250
14.970	3.281250
14.980	3.281250
14.990	3.281250
15.000	3.281250
15.010	3.203120
15.020	3.144530
15.030	3.085940
15.040	2.988280
15.050	2.988280
15.060	2.988280
15.070	2.988280
15.080	2.988280
15.090	2.988280
15.100	2.988280
15.110	2.988280
15.120	2.988280
15.130	2.988280
15.140	2.988280
15.150	2.988280
15.160	2.988280
15.170	2.988280
15.180	2.988280
15.190	2.988280
15.200	2.988280
15.210	2.988280
15.220	2.988280
15.230	2.988280
15.240	2.988280
15.250	2.988280
15.260	2.988280
15.270	2.988280
15.280	2.988280
15.290	2.988280
15.300	2.988280
15.310	2.988280
15.320	2.988280
15.330	2.988280
15.340	2.988280
15.350	2.988280
15.360	2.988280
15.370	2.988280
15.380	2.988280
15.390	2.988280
15.400	2.988280
15.410	2.988280
15.420	2.988280
15.430	2.988280
15.440	2.988280
15.450	2.988280
15.460	2.988280
15.470	2.988280
15.480	2.988280
15.490	2.988280
15.500	2.988280
15.510	2.988280
15.520	2.988280
15.530	2.988280
15.540	2.988280
15.550	2.988280
15.560	2.988280
15.570	2.988280
15.580	2.988280
15.590	2.929690
15.600	2.832030
15.610	2.832030
15.620	2.832030
15.630	2.832030
15.640	2.832030
15.650	2.832030
15.660	2.832030
15.670	2.832030
15.680	2.832030
15.690	2.832030
15.700	2.832030
15.710	2.832030
15.720	2.832030
15.730	2.832030
15.740	2.832030
15.750	2.832030
15.760	2.832030
15.770	2.832030
15.780	2.832030
15.790	2.832030
15.800	2.832030
15.810	2.832030
15.820	2.832030
15.830	2.832030
15.840	2.832030
15.850	2.832030
15.860	2.832030
15.870	2.832030
15.880	2.832030
15.890	2.832030
15.900	2.832030
15.910	2.832030
15.920	2.832030
15.930	2.832030
15.940	2.832030
15.950	2.832030
15.960	2.832030
15.970	2.832030
15.980	2.792970
15.990	2.675780
16.000	2.578120
16.010	2.539060
16.020	2.539060
16.030	2.539060
16.040	2.539060
16.050	2.539060
16.060	2.539060
16.070	2.539060
16.080	2.539060
16.090	2.539060
16.100	2.539060
16.110	2.539060
16.120	2.480470
16.130	2.460940
16.140	2.460940
16.150	2.382810
16.160	2.324220
16.170	2.324220
16.180	2.324220
16.190	2.324220
16.200	2.324220
16.210	2.324220
16.220	2.324220
16.230	2.324220
16.240	2.324220
16.250	2.324220
16.260	2.324220
16.270	2.324220
16.280	2.324220
16.290	2.324220
16.300	2.324220
16.310	2.285160
16.320	2.207030
16.330	2.167970
16.340	2.089840
16.350	2.089840
16.360	2.089840
16.370	2.089840
16.380	2.031250
16.390	2.031250
16.400	2.031250
16.410	2.031250
16.420	2.031250
16.430	2.031250
16.440	1.972660
16.450	1.894530
16.460	1.757810
16.470	1.640620
16.480	1.640620
16.490	1.640620
16.500	1.640620
16.510	1.640620
16.520	1.640620
16.530	1.640620
16.540	1.640620
16.550	1.640620
16.560	1.640620
16.570	1.640620
16.580	1.640620
16.590	1.640620
16.600	1.640620
16.610	1.640620
16.620	1.640620
16.630	1.640620
16.640	1.640620
16.650	1.640620
16.660	1.640620
16.670	1.640620
16.680	1.640620
16.690	1.640620
16.700	1.640620
16.710	1.640620
16.720	1.640620
16.730	1.640620
16.740	1.640620
16.750	1.640620
16.760	1.640620
16.770	1.640620
16.780	1.640620
16.790	1.640620
16.800	1.621090
16.810	1.591800
16.820	1.591800
16.830	1.591800
16.840	1.591800
16.850	1.591800
16.860	1.591800
16.870	1.591800
16.880	1.591800
16.890	1.591800
16.900	1.591800
16.910	1.591800
16.920	1.591800
16.930	1.591800
16.940	1.591800
16.950	1.591800
16.960	1.591800
16.970	1.601560
16.980	1.650390
16.990	1.699220
17.000	1.757810
17.010	1.796880
17.020	1.894530
17.030	1.962890
17.040	1.962890
17.050	1.972660
17.060	2.001950
17.070	2.080080
17.080	2.128910
17.090	2.207030
17.100	2.236330
17.110	2.255860
17.120	2.304690
17.130	2.304690
17.140	2.304690
17.150	2.343750
17.160	2.363280
17.170	2.412110
17.180	2.431640
17.190	2.470700
17.200	2.509770
17.210	2.529300
17.220	2.529300
17.230	2.568360
17.240	2.666020
17.250	2.734380
17.260	2.763670
17.270	2.822270
17.280	2.841800
17.290	2.910160
17.300	2.919920
17.310	2.968750
17.320	3.027340
17.330	3.027340
17.340	3.037110
17.350	3.056640
17.360	3.076170
17.370	3.085940
17.380	3.125000
17.390	3.193360
17.400	3.261720
17.410	3.291020
17.420	3.339840
17.430	3.417970
17.440	3.457030
17.450	3.476560
17.460	3.525390
17.470	3.554690
17.480	3.583980
17.490	3.632810
17.500	3.632810
17.510	3.681640
17.520	3.681640
17.530	3.730470
17.540	3.769530
17.550	3.769530
17.560	3.769530
17.570	3.769530
17.580	3.769530
17.590	3.769530
17.600	3.769530
17.610	3.769530
17.620	3.769530
17.630	3.769530
17.640	3.769530
17.650	3.769530
17.660	3.769530
17.670	3.769530
17.680	3.769530
17.690	3.769530
17.700	3.769530
17.710	3.769530
17.720	3.769530
17.730	3.769530
17.740	3.769530
17.750	3.769530
17.760	3.769530
17.770	3.769530
17.780	3.769530
17.790	3.769530
17.800	3.769530
17.810	3.769530
17.820	3.769530
17.830	3.769530
17.840	3.769530
17.850	3.769530
17.860	3.769530
17.870	3.710940
17.880	3.710940
17.890	3.710940
17.900	3.710940
17.910	3.710940
17.920	3.710940
17.930	3.710940
17.940	3.710940
17.950	3.710940
17.960	3.710940
17.970	3.710940
17.980	3.691410
17.990	3.681640
18.000	3.681640
18.010	3.681640
18.020	3.681640
18.030	3.681640
18.040	3.681640
18.050	3.671880
18.060	3.603520
18.070	3.554690
18.080	3.525390
18.090	3.505860
18.100	3.486330
18.110	3.486330
18.120	3.486330
18.130	3.486330
18.140	3.486330
18.150	3.486330
18.160	3.427730
18.170	3.378910
18.180	3.339840
18.190	3.330080
18.200	3.291020
18.210	3.222660
18.220	3.164060
18.230	3.164060
18.240	3.164060
18.250	3.164060
18.260	3.164060
18.270	3.164060
18.280	3.144530
18.290	3.125000
18.300	3.085940
18.310	3.076170
18.320	3.076170
18.330	3.076170
18.340	3.017580
18.350	2.988280
18.360	2.988280
18.370	2.988280
18.380	2.958980
18.390	2.939450
18.400	2.861330
18.410	2.841800
18.420	2.841800
18.430	2.841800
18.440	2.841800
18.450	2.841800
18.460	2.841800
18.470	2.841800
18.480	2.841800
18.490	2.841800
18.500	2.802730
18.510	2.802730
18.520	2.763670
18.530	2.744140
18.540	2.705080
18.550	2.636720
18.560	2.607420
18.570	2.597660
18.580	2.587890
18.590	2.558590
18.600	2.539060
18.610	2.500000
18.620	2.441410
18.630	2.382810
18.640	2.373050
18.650	2.373050
18.660	2.363280
18.670	2.314450
18.680	2.275390
18.690	2.207030
18.700	2.109380
18.710	2.050780
18.720	2.050780
18.730	2.011720
18.740	1.992190
18.750	1.972660
18.760	1.884770
18.770	1.884770
18.780	1.884770
18.790	1.884770
18.800	1.884770
18.810	1.875000
18.820	1.875000
18.830	1.865230
18.840	1.835940
18.850	1.826170
18.860	1.787110
18.870	1.777340
18.880	1.777340
18.890	1.738280
18.900	1.699220
18.910	1.699220
18.920	1.699220
18.930	1.669920
18.940	1.630860
18.950	1.591800
18.960	1.562500
18.970	1.562500
18.980	1.542970
18.990	1.533200
19.000	1.523440
19.010	1.513670
19.020	1.513670
19.030	1.513670
19.040	1.513670
19.050	1.513670
19.060	1.513670
19.070	1.513670
19.080	1.513670
19.090	1.513670
19.100	1.513670
19.110	1.513670
19.120	1.513670
19.130	1.513670
19.140	1.513670
19.150	1.513670
19.160	1.513670
19.170	1.513670
19.180	1.513670
19.190	1.513670
19.200	1.513670
19.210	1.513670
19.220	1.513670
19.230	1.513670
19.240	1.513670
19.250	1.513670
19.260	1.513670
19.270	1.513670
19.280	1.513670
19.290	1.513670
19.300	1.513670
19.310	1.513670
19.320	1.513670
19.330	1.513670
19.340	1.513670
19.350	1.513670
19.360	1.513670
19.370	1.513670
19.380	1.513670
19.390	1.513670
19.400	1.513670
19.410	1.513670
19.420	1.513670
19.430	1.513670
19.440	1.513670
19.450	1.513670
19.460	1.513670
19.470	1.513670
19.480	1.513670
19.490	1.513670
19.500	1.523440
19.510	1.542970
19.520	1.542970
19.530	1.542970
19.540	1.542970
19.550	1.542970
19.560	1.542970
19.570	1.542970
19.580	1.542970
19.590	1.542970
19.600	1.542970
19.610	1.542970
19.620	1.542970
19.630	1.542970
19.640	1.542970
19.650	1.542970
19.660	1.542970
19.670	1.542970
19.680	1.542970
19.690	1.542970
19.700	1.542970
19.710	1.542970
19.720	1.542970
19.730	1.542970
19.740	1.542970
19.750	1.542970
19.760	1.542970
19.770	1.542970
19.780	1.582030
19.790	1.601560
19.800	1.660160
19.810	1.669920
19.820	1.669920
19.830	1.669920
19.840	1.669920
19.850	1.669920
19.860	1.669920
19.870	1.669920
19.880	1.669920
19.890	1.669920
19.900	1.669920
19.910	1.669920
19.920	1.669920
19.930	1.669920
19.940	1.669920
19.950	1.669920
19.960	1.669920
19.970	1.669920
19.980	1.669920
19.990	1.669920
20.000	1.669920
20.010	1.669920
20.020	1.669920
20.030	1.669920
20.040	1.669920
20.050	1.669920
20.060	1.669920
20.070	1.669920
20.080	1.669920
20.090	1.669920
20.100	1.669920
20.110	1.669920
20.120	1.669920
20.130	1.669920
20.140	1.669920
20.150	1.669920
20.160	1.669920
20.170	1.669920
20.180	1.669920
20.190	1.669920
20.200	1.669920
20.210	1.630860
20.220	1.630860
20.230	1.630860
20.240	1.611330
20.250	1.611330
20.260	1.611330
20.270	1.611330
20.280	1.611330
20.290	1.611330
20.300	1.611330
20.310	1.611330
20.320	1.611330
20.330	1.611330
20.340	1.611330
20.350	1.611330
20.360	1.611330
20.370	1.611330
20.380	1.611330
20.390	1.572270
20.400	1.572270
20.410	1.572270
20.420	1.572270
20.430	1.572270
20.440	1.572270
20.450	1.572270
20.460	1.572270
20.470	1.572270
20.480	1.572270
20.490	1.572270
20.500	1.572270
20.510	1.572270
20.520	1.572270
20.530	1.552730
20.540	1.523440
20.550	1.445310
20.560	1.416020
20.570	1.416020
20.580	1.416020
20.590	1.416020
20.600	1.416020
20.610	1.416020
20.620	1.416020
20.630	1.416020
20.640	1.416020
20.650	1.416020
20.660	1.416020
20.670	1.416020
20.680	1.416020
20.690	1.416020
20.700	1.416020
20.710	1.416020
20.720	1.416020
20.730	1.416020
20.740	1.416020
20.750	1.416020
20.760	1.416020
20.770	1.416020
20.780	1.416020
20.790	1.416020
20.800	1.416020
20.810	1.416020
20.820	1.416020
20.830	1.416020
20.840	1.416020
20.850	1.416020
20.860	1.416020
20.870	1.416020
20.880	1.416020
20.890	1.416020
20.900	1.416020
20.910	1.416020
20.920	1.416020
20.930	1.416020
20.940	1.416020
20.950	1.416020
20.960	1.416020
20.970	1.416020
20.980	1.416020
20.990	1.416020
21.000	1.416020
21.010	1.416020
21.020	1.416020
21.030	1.416020
21.040	1.416020
21.050	1.416020
21.060	1.416020
21.070	1.416020
21.080	1.416020
21.090	1.416020
21.100	1.416020
21.110	1.416020
21.120	1.416020
21.130	1.416020
21.140	1.416020
21.150	1.416020
21.160	1.416020
21.170	1.416020
21.180	1.416020
21.190	1.416020
21.200	1.416020
21.210	1.416020
21.220	1.416020
21.230	1.416020
21.240	1.416020
21.250	1.416020
21.260	1.416020
21.270	1.416020
21.280	1.406250
21.290	1.406250
21.300	1.406250
21.310	1.376950
21.320	1.337890
21.330	1.337890
21.340	1.337890
21.350	1.289060
21.360	1.250000
21.370	1.250000
21.380	1.250000
21.390	1.240230
21.400	1.240230
21.410	1.240230
21.420	1.240230
21.430	1.240230
21.440	1.240230
21.450	1.240230
21.460	1.240230
21.470	1.240230
21.480	1.240230
21.490	1.240230
21.500	1.210940
21.510	1.191410
21.520	1.171880
21.530	1.152340
21.540	1.083980
21.550	1.064450
21.560	1.025390
21.570	0.996090
21.580	0.927730
21.590	0.888670
21.600	0.888670
21.610	0.878910
21.620	0.820310
21.630	0.781250
21.640	0.781250
21.650	0.781250
21.660	0.771480
21.670	0.732420
21.680	0.712890
21.690	0.644530
21.700	0.634770
21.710	0.634770
21.720	0.634770
21.730	0.634770
21.740	0.625000
21.750	0.625000
21.760	0.615230
21.770	0.615230
21.780	0.615230
21.790	0.615230
21.800	0.615230
21.810	0.615230
21.820	0.615230
21.830	0.615230
21.840	0.615230
21.850	0.615230
21.860	0.615230
21.870	0.615230
21.880	0.615230
21.890	0.615230
21.900	0.615230
21.910	0.615230
21.920	0.615230
21.930	0.615230
21.940	0.615230
21.950	0.615230
21.960	0.615230
21.970	0.615230
21.980	0.615230
21.990	0.615230
22.000	0.615230
22.010	0.615230
22.020	0.615230
22.030	0.615230
22.040	0.615230
22.050	0.634770
22.060	0.634770
22.070	0.634770
22.080	0.634770
22.090	0.634770
22.100	0.634770
22.110	0.634770
22.120	0.634770
22.130	0.634770
22.140	0.634770
22.150	0.634770
22.160	0.634770
22.170	0.634770
22.180	0.634770
22.190	0.634770
22.200	0.634770
22.210	0.634770
22.220	0.634770
22.230	0.634770
22.240	0.634770
22.250	0.634770
22.260	0.634770
22.270	0.634770
22.280	0.634770
22.290	0.634770
22.300	0.634770
22.310	0.634770
22.320	0.625000
22.330	0.625000
22.340	0.595700
22.350	0.595700
22.360	0.595700
22.370	0.585940
22.380	0.556640
22.390	0.556640
22.400	0.556640
22.410	0.556640
22.420	0.556640
22.430	0.556640
22.440	0.556640
22.450	0.556640
22.460	0.556640
22.470	0.556640
22.480	0.556640
22.490	0.556640
22.500	0.556640
22.510	0.556640
22.520	0.556640
22.530	0.556640
22.540	0.556640
22.550	0.556640
22.560	0.556640
22.570	0.556640
22.580	0.546880
22.590	0.488280
22.600	0.439450
22.610	0.410160
22.620	0.361330
22.630	0.361330
22.640	0.361330
22.650	0.361330
22.660	0.361330
22.670	0.361330
22.680	0.361330
22.690	0.361330
22.700	0.361330
22.710	0.361330
22.720	0.361330
22.730	0.361330
22.740	0.361330
22.750	0.361330
22.760	0.361330
22.770	0.341800
22.780	0.312500
22.790	0.312500
22.800	0.312500
22.810	0.244140
22.820	0.195310
22.830	0.175780
22.840	0.107420
22.850	0.068360
22.860	0.009770
22.870	-0.039060
22.880	-0.097660
22.890	-0.117190
22.900	-0.117190
22.910	-0.146480
22.920	-0.156250
22.930	-0.195310
22.940	-0.195310
22.950	-0.195310
22.960	-0.195310
22.970	-0.195310
22.980	-0.195310
22.990	-0.214840
23.000	-0.263670
23.010	-0.312500
23.020	-0.371090
23.030	-0.371090
23.040	-0.371090
23.050	-0.371090
23.060	-0.371090
23.070	-0.371090
23.080	-0.371090
23.090	-0.371090
23.100	-0.371090
23.110	-0.390620
23.120	-0.449220
23.130	-0.527340
23.140	-0.546880
23.150	-0.546880
23.160	-0.546880
23.170	-0.546880
23.180	-0.546880
23.190	-0.546880
23.200	-0.546880
23.210	-0.546880
23.220	-0.546880
23.230	-0.546880
23.240	-0.546880
23.250	-0.546880
23.260	-0.546880
23.270	-0.546880
23.280	-0.546880
23.290	-0.546880
23.300	-0.546880
23.310	-0.546880
23.320	-0.546880
23.330	-0.546880
23.340	-0.546880
23.350	-0.546880
23.360	-0.546880
23.370	-0.546880
23.380	-0.546880
23.390	-0.546880
23.400	-0.556640
23.410	-0.576170
23.420	-0.585940
23.430	-0.585940
23.440	-0.585940
23.450	-0.585940
23.460	-0.585940
23.470	-0.585940
23.480	-0.585940
23.490	-0.585940
23.500	-0.585940
23.510	-0.585940
23.520	-0.585940
23.530	-0.585940
23.540	-0.585940
23.550	-0.585940
23.560	-0.585940
23.570	-0.585940
23.580	-0.585940
23.590	-0.585940
23.600	-0.585940
23.610	-0.585940
23.620	-0.585940
23.630	-0.585940
23.640	-0.585940
23.650	-0.585940
23.660	-0.585940
23.670	-0.585940
23.680	-0.585940
23.690	-0.585940
23.700	-0.585940
23.710	-0.595700
23.720	-0.634770
23.730	-0.664060
23.740	-0.664060
23.750	-0.664060
23.760	-0.664060
23.770	-0.664060
23.780	-0.664060
23.790	-0.664060
23.800	-0.664060
23.810	-0.693360
23.820	-0.771480
23.830	-0.839840
23.840	-0.888670
23.850	-0.966800
23.860	-1.005860
23.870	-1.015620
23.880	-1.035160
23.890	-1.093750
23.900	-1.123050
23.910	-1.152340
23.920	-1.191410
23.930	-1.201170
23.940	-1.210940
23.950	-1.250000
23.960	-1.250000
23.970	-1.250000
23.980	-1.250000
23.990	-1.250000
24.000	-1.250000
24.010	-1.250000
24.020	-1.250000
24.030	-1.250000
24.040	-1.250000
24.050	-1.250000
24.060	-1.250000
24.070	-1.250000
24.080	-1.250000
24.090	-1.250000
24.100	-1.250000
24.110	-1.250000
24.120	-1.250000
24.130	-1.250000
24.140	-1.250000
24.150	-1.250000
24.160	-1.250000
24.170	-1.250000
24.180	-1.279300
24.190	-1.279300
24.200	-1.279300
24.210	-1.279300
24.220	-1.279300
24.230	-1.279300
24.240	-1.279300
24.250	-1.279300
24.260	-1.279300
24.270	-1.279300
24.280	-1.279300
24.290	-1.279300
24.300	-1.279300
24.310	-1.279300
24.320	-1.279300
24.330	-1.279300
24.340	-1.279300
24.350	-1.279300
24.360	-1.279300
24.370	-1.279300
24.380	-1.279300
24.390	-1.279300
24.400	-1.279300
24.410	-1.279300
24.420	-1.279300
24.430	-1.279300
24.440	-1.279300
24.450	-1.279300
24.460	-1.279300
24.470	-1.279300
24.480	-1.279300
24.490	-1.279300
24.500	-1.279300
24.510	-1.279300
24.520	-1.279300
24.530	-1.279300
24.540	-1.279300
24.550	-1.279300
24.560	-1.279300
24.570	-1.279300
24.580	-1.279300
24.590	-1.279300
24.600	-1.279300
24.610	-1.279300
24.620	-1.279300
24.630	-1.279300
24.640	-1.279300
24.650	-1.279300
24.660	-1.279300
24.670	-1.279300
24.680	-1.279300
24.690	-1.279300
24.700	-1.279300
24.710	-1.279300
24.720	-1.279300
24.730	-1.279300
24.740	-1.328120
24.750	-1.367190
24.760	-1.367190
24.770	-1.367190
24.780	-1.367190
24.790	-1.367190
24.800	-1.367190
24.810	-1.367190
24.820	-1.367190
24.830	-1.367190
24.840	-1.367190
24.850	-1.367190
24.860	-1.367190
24.870	-1.367190
24.880	-1.367190
24.890	-1.367190
24.900	-1.367190
24.910	-1.367190
24.920	-1.367190
24.930	-1.367190
24.940	-1.367190
24.950	-1.367190
24.960	-1.367190
24.970	-1.367190
24.980	-1.367190
24.990	-1.367190
25.000	-1.367190
25.010	-1.367190
25.020	-1.367190
25.030	-1.367190
25.040	-1.367190
25.050	-1.367190
25.060	-1.367190
25.070	-1.367190
25.080	-1.367190
25.090	-1.367190
25.100	-1.367190
25.110	-1.367190
25.120	-1.367190
25.130	-1.367190
25.140	-1.367190
25.150	-1.367190
25.160	-1.367190
25.170	-1.367190
25.180	-1.367190
25.190	-1.367190
25.200	-1.367190
25.210	-1.367190
25.220	-1.367190
25.230	-1.367190
25.240	-1.367190
25.250	-1.367190
25.260	-1.367190
25.270	-1.367190
25.280	-1.367190
25.290	-1.367190
25.300	-1.367190
25.310	-1.367190
25.320	-1.328120
25.330	-1.328120
25.340	-1.328120
25.350	-1.328120
25.360	-1.328120
25.370	-1.298830
25.380	-1.298830
25.390	-1.298830
25.400	-1.298830
25.410	-1.298830
25.420	-1.298830
25.430	-1.298830
25.440	-1.298830
25.450	-1.298830
25.460	-1.298830
25.470	-1.298830
25.480	-1.298830
25.490	-1.298830
25.500	-1.298830
25.510	-1.298830
25.520	-1.298830
25.530	-1.298830
25.540	-1.298830
25.550	-1.298830
25.560	-1.298830
25.570	-1.298830
25.580	-1.298830
25.590	-1.298830
25.600	-1.298830
25.610	-1.298830
25.620	-1.298830
25.630	-1.298830
25.640	-1.298830
25.650	-1.298830
25.660	-1.298830
25.670	-1.298830
25.680	-1.298830
25.690	-1.298830
25.700	-1.298830
25.710	-1.298830
25.720	-1.298830
25.730	-1.328120
25.740	-1.396480
25.750	-1.396480
25.760	-1.425780
25.770	-1.464840
25.780	-1.494140
25.790	-1.513670
25.800	-1.513670
25.810	-1.513670
25.820	-1.513670
25.830	-1.513670
25.840	-1.513670
25.850	-1.513670
25.860	-1.513670
25.870	-1.513670
25.880	-1.513670
25.890	-1.513670
25.900	-1.513670
25.910	-1.513670
25.920	-1.513670
25.930	-1.513670
25.940	-1.513670
25.950	-1.513670
25.960	-1.513670
25.970	-1.513670
25.980	-1.513670
25.990	-1.513670
26.000	-1.513670
26.010	-1.513670
26.020	-1.513670
26.030	-1.513670
26.040	-1.513670
26.050	-1.513670
26.060	-1.513670
26.070	-1.513670
26.080	-1.513670
26.090	-1.513670
26.100	-1.513670
26.110	-1.513670
26.120	-1.513670
26.130	-1.513670
26.140	-1.513670
26.150	-1.513670
26.160	-1.513670
26.170	-1.513670
26.180	-1.513670
26.190	-1.513670
26.200	-1.513670
26.210	-1.513670
26.220	-1.513670
26.230	-1.513670
26.240	-1.513670
26.250	-1.513670
26.260	-1.513670
26.270	-1.513670
26.280	-1.513670
26.290	-1.513670
26.300	-1.513670
26.310	-1.513670
26.320	-1.513670
26.330	-1.513670
26.340	-1.513670
26.350	-1.513670
26.360	-1.513670
26.370	-1.513670
26.380	-1.513670
26.390	-1.513670
26.400	-1.513670
26.410	-1.513670
26.420	-1.513670
26.430	-1.513670
26.440	-1.513670
26.450	-1.513670
26.460	-1.513670
26.470	-1.513670
26.480	-1.513670
26.490	-1.513670
26.500	-1.513670
26.510	-1.513670
26.520	-1.513670
26.530	-1.513670
26.540	-1.513670
26.550	-1.513670
26.560	-1.513670
26.570	-1.513670
26.580	-1.513670
26.590	-1.513670
26.600	-1.513670
26.610	-1.572270
26.620	-1.611330
26.630	-1.621090
26.640	-1.640620
26.650	-1.669920
26.660	-1.679690
26.670	-1.679690
26.680	-1.728520
26.690	-1.728520
26.700	-1.728520
26.710	-1.728520
26.720	-1.728520
26.730	-1.728520
26.740	-1.728520
26.750	-1.728520
26.760	-1.728520
26.770	-1.728520
26.780	-1.728520
26.790	-1.728520
26.800	-1.728520
26.810	-1.728520
26.820	-1.728520
26.830	-1.728520
26.840	-1.728520
26.850	-1.728520
26.860	-1.728520
26.870	-1.728520
26.880	-1.669920
26.890	-1.640620
26.900	-1.640620
26.910	-1.640620
26.920	-1.640620
26.930	-1.640620
26.940	-1.640620
26.950	-1.640620
26.960	-1.640620
26.970	-1.640620
26.980	-1.621090
26.990	-1.601560
27.000	-1.601560
27.010	-1.601560
27.020	-1.601560
27.030	-1.601560
27.040	-1.601560
27.050	-1.601560
27.060	-1.542970
27.070	-1.523440
27.080	-1.464840
27.090	-1.386720
27.100	-1.318360
27.110	-1.250000
27.120	-1.210940
27.130	-1.191410
27.140	-1.191410
27.150	-1.191410
27.160	-1.191410
27.170	-1.191410
27.180	-1.191410
27.190	-1.191410
27.200	-1.191410
27.210	-1.191410
27.220	-1.191410
27.230	-1.191410
27.240	-1.191410
27.250	-1.191410
27.260	-1.191410
27.270	-1.191410
27.280	-1.191410
27.290	-1.191410
27.300	-1.191410
27.310	-1.191410
27.320	-1.191410
27.330	-1.191410
27.340	-1.191410
27.350	-1.191410
27.360	-1.191410
27.370	-1.191410
27.380	-1.191410
27.390	-1.191410
27.400	-1.191410
27.410	-1.191410
27.420	-1.191410
27.430	-1.191410
27.440	-1.191410
27.450	-1.191410
27.460	-1.191410
27.470	-1.191410
27.480	-1.191410
27.490	-1.191410
27.500	-1.191410
27.510	-1.142580
27.520	-1.142580
27.530	-1.142580
27.540	-1.142580
27.550	-1.142580
27.560	-1.142580
27.570	-1.103520
27.580	-1.093750
27.590	-1.074220
27.600	-1.074220
27.610	-1.074220
27.620	-1.074220
27.630	-1.074220
27.640	-1.074220
27.650	-1.074220
27.660	-1.074220
27.670	-1.074220
27.680	-1.074220
27.690	-1.074220
27.700	-1.074220
27.710	-1.074220
27.720	-1.074220
27.730	-1.074220
27.740	-1.074220
27.750	-1.074220
27.760	-1.074220
27.770	-1.074220
27.780	-1.074220
27.790	-1.074220
27.800	-1.074220
27.810	-1.074220
27.820	-1.074220
27.830	-1.074220
27.840	-1.074220
27.850	-1.074220
27.860	-1.074220
27.870	-1.074220
27.880	-1.054690
27.890	-1.035160
27.900	-1.030270
27.910	-1.030270
27.920	-1.030270
27.930	-1.030270
27.940	-1.030270
27.950	-1.030270
27.960	-1.030270
27.970	-1.030270
27.980	-1.030270
27.990	-1.030270
28.000	-1.030270
28.010	-1.030270
28.020	-1.030270
28.030	-1.030270
28.040	-1.030270
28.050	-1.030270
28.060	-1.030270
28.070	-1.030270
28.080	-1.030270
28.090	-1.030270
28.100	-1.030270
28.110	-1.030270
28.120	-1.030270
28.130	-1.030270
28.140	-1.030270
28.150	-1.030270
28.160	-1.030270
28.170	-1.030270
28.180	-1.030270
28.190	-1.030270
28.200	-1.030270
28.210	-1.030270
28.220	-1.030270
28.230	-1.030270
28.240	-1.030270
28.250	-1.030270
28.260	-1.030270
28.270	-1.020510
28.280	-0.996090
28.290	-0.981450
28.300	-0.961910
28.310	-0.961910
28.320	-0.961910
28.330	-0.961910
28.340	-0.961910
28.350	-0.961910
28.360	-0.961910
28.370	-0.942380
28.380	-0.932620
28.390	-0.922850
28.400	-0.922850
28.410	-0.913090
28.420	-0.888670
28.430	-0.864260
28.440	-0.864260
28.450	-0.864260
28.460	-0.864260
28.470	-0.864260
28.480	-0.864260
28.490	-0.864260
28.500	-0.864260
28.510	-0.864260
28.520	-0.864260
28.530	-0.864260
28.540	-0.864260
28.550	-0.864260
28.560	-0.864260
28.570	-0.864260
28.580	-0.864260
28.590	-0.864260
28.600	-0.864260
28.610	-0.854490
28.620	-0.854490
28.630	-0.844730
28.640	-0.815430
28.650	-0.781250
28.660	-0.747070
28.670	-0.717770
28.680	-0.688480
28.690	-0.678710
28.700	-0.678710
28.710	-0.678710
28.720	-0.678710
28.730	-0.678710
28.740	-0.678710
28.750	-0.678710
28.760	-0.678710
28.770	-0.678710
28.780	-0.678710
28.790	-0.678710
28.800	-0.678710
28.810	-0.678710
28.820	-0.678710
28.830	-0.678710
28.840	-0.678710
28.850	-0.678710
28.860	-0.678710
28.870	-0.678710
28.880	-0.678710
28.890	-0.678710
28.900	-0.678710
28.910	-0.678710
28.920	-0.678710
28.930	-0.678710
28.940	-0.678710
28.950	-0.678710
28.960	-0.678710
28.970	-0.678710
28.980	-0.678710
28.990	-0.678710
29.000	-0.678710
29.010	-0.673830
29.020	-0.673830
29.030	-0.664060
29.040	-0.664060
29.050	-0.639650
29.060	-0.595700
29.070	-0.576170
29.080	-0.566410
29.090	-0.551760
29.100	-0.541990
29.110	-0.507810
29.120	-0.502930
29.130	-0.502930
29.140	-0.502930
29.150	-0.502930
29.160	-0.502930
29.170	-0.502930
29.180	-0.493160
29.190	-0.473630
29.200	-0.429690
29.210	-0.419920
29.220	-0.390620
29.230	-0.366210
29.240	-0.341800
29.250	-0.307620
29.260	-0.283200
29.270	-0.249020
29.280	-0.214840
29.290	-0.190430
29.300	-0.166020
29.310	-0.151370
29.320	-0.131840
29.330	-0.122070
29.340	-0.092770
29.350	-0.068360
29.360	-0.034180
29.370	-0.014650
29.380	0.034180
29.390	0.058590
29.400	0.087890
