# time_in_ns	dG_in_kT
10.270	5.625000
10.280	5.625000
10.290	5.625000
10.300	5.625000
10.310	5.625000
10.320	5.625000
10.330	5.625000
10.340	5.625000
10.350	5.625000
10.360	5.625000
10.370	5.625000
10.380	5.625000
10.390	5.625000
10.400	5.625000
10.410	5.625000
10.420	5.625000
10.430	5.625000
10.440	5.625000
10.450	5.625000
10.460	5.625000
10.470	5.625000
10.480	5.625000
10.490	5.625000
10.500	5.625000
10.510	5.625000
10.520	5.625000
10.530	5.625000
10.540	5.625000
10.550	5.625000
10.560	5.625000
10.570	5.625000
10.580	5.625000
10.590	5.625000
10.600	5.625000
10.610	5.625000
10.620	5.625000
10.630	5.625000
10.640	5.625000
10.650	5.625000
10.660	5.625000
10.670	5.625000
10.680	5.625000
10.690	5.625000
10.700	5.625000
10.710	5.625000
10.720	5.625000
10.730	5.625000
10.740	5.625000
10.750	5.625000
10.760	5.625000
10.770	5.625000
10.780	5.625000
10.790	5.625000
10.800	5.625000
10.810	5.625000
10.820	5.625000
10.830	5.625000
10.840	5.625000
10.850	5.625000
10.860	5.625000
10.870	5.625000
10.880	5.625000
10.890	5.625000
10.900	5.625000
10.910	5.625000
10.920	5.625000
10.930	5.625000
10.940	5.625000
10.950	8.750000
10.960	12.500000
10.970	13.125000
10.980	15.625000
10.990	15.625000
11.000	15.625000
11.010	15.625000
11.020	15.625000
11.030	15.625000
11.040	15.625000
11.050	15.625000
11.060	15.625000
11.070	15.625000
11.080	15.625000
11.090	15.625000
11.100	15.625000
11.110	15.625000
11.120	15.625000
11.130	15.625000
11.140	15.625000
11.150	15.625000
11.160	15.625000
11.170	15.625000
11.180	15.625000
11.190	15.625000
11.200	15.625000
11.210	15.625000
11.220	15.625000
11.230	15.625000
11.240	15.625000
11.250	15.625000
11.260	20.000000
11.270	21.875000
11.280	22.500000
11.290	23.750000
11.300	23.750000
11.310	25.000000
11.320	28.125000
11.330	28.125000
11.340	28.125000
11.350	28.125000
11.360	28.125000
11.370	28.125000
11.380	28.125000
11.390	28.125000
11.400	28.125000
11.410	28.125000
11.420	28.125000
11.430	28.125000
11.440	28.125000
11.450	28.125000
11.460	26.250000
11.470	23.750000
11.480	22.500000
11.490	22.500000
11.500	22.500000
11.510	22.500000
11.520	22.500000
11.530	22.500000
11.540	22.500000
11.550	19.375000
11.560	18.125000
11.570	15.625000
11.580	15.625000
11.590	15.625000
11.600	15.625000
11.610	13.125000
11.620	13.125000
11.630	13.125000
11.640	13.125000
11.650	13.125000
11.660	13.125000
11.670	13.125000
11.680	13.125000
11.690	13.125000
11.700	13.125000
11.710	13.125000
11.720	13.125000
11.730	13.125000
11.740	13.125000
11.750	13.125000
11.760	13.125000
11.770	13.125000
11.780	13.125000
11.790	13.125000
11.800	13.125000
11.810	13.125000
11.820	13.125000
11.830	13.125000
11.840	13.125000
11.850	13.125000
11.860	13.125000
11.870	13.125000
11.880	13.125000
11.890	13.125000
11.900	13.125000
11.910	13.125000
11.920	13.125000
11.930	13.125000
11.940	13.125000
11.950	13.125000
11.960	13.125000
11.970	13.125000
11.980	13.125000
11.990	13.125000
12.000	13.125000
12.010	13.125000
12.020	10.000000
12.030	9.375000
12.040	9.375000
12.050	9.375000
12.060	9.375000
12.070	9.375000
12.080	7.187500
12.090	5.937500
12.100	5.937500
12.110	5.937500
12.120	5.937500
12.130	5.937500
12.140	5.937500
12.150	5.937500
12.160	5.937500
12.170	5.937500
12.180	5.937500
12.190	5.937500
12.200	5.937500
12.210	5.937500
12.220	5.937500
12.230	5.937500
12.240	5.937500
12.250	5.937500
12.260	5.937500
12.270	5.937500
12.280	5.937500
12.290	5.937500
12.300	5.937500
12.310	5.937500
12.320	5.937500
12.330	5.937500
12.340	5.937500
12.350	5.937500
12.360	5.000000
12.370	4.687500
12.380	4.687500
12.390	4.687500
12.400	4.687500
12.410	4.687500
12.420	4.687500
12.430	4.687500
12.440	4.687500
12.450	4.687500
12.460	4.687500
12.470	4.687500
12.480	4.687500
12.490	4.687500
12.500	4.687500
12.510	4.687500
12.520	4.687500
12.530	4.687500
12.540	4.687500
12.550	4.687500
12.560	4.687500
12.570	4.687500
12.580	4.687500
12.590	4.687500
12.600	4.687500
12.610	4.687500
12.620	4.687500
12.630	4.687500
12.640	4.687500
12.650	4.687500
12.660	4.687500
12.670	4.687500
12.680	4.687500
12.690	4.687500
12.700	4.687500
12.710	4.687500
12.720	4.687500
12.730	4.687500
12.740	4.687500
12.750	6.250000
12.760	7.187500
12.770	7.187500
12.780	7.187500
12.790	7.187500
12.800	7.187500
12.810	7.187500
12.820	7.187500
12.830	7.187500
12.840	7.187500
12.850	7.187500
12.860	7.187500
12.870	7.187500
12.880	7.187500
12.890	8.750000
12.900	10.000000
12.910	10.625000
12.920	11.875000
12.930	13.437500
12.940	13.750000
12.950	13.750000
12.960	13.750000
12.970	13.750000
12.980	13.750000
12.990	13.750000
13.000	13.750000
13.010	13.750000
